"CELL_ID" "ED_total_4_Vegs" "NumClasses_VEG_All" "Mean_Patch_areaKm2_VEG_All" "VEG_All_1" "VEG_All_2" "VEG_All_3" "VEG_All_4" "VEG_All_5" "VEG_All_6" "VEG_All_7" "VEG_All_8"
100414 0.01835 8 0.120318546649429 5.10204081632653 2.24489795918367 1.22448979591837 3.26530612244898 0.714285714285714 71.1224489795918 15.9183673469388 0.408163265306122
100415 0.01975 8 0.462078936688312 4.52830188679245 0.566037735849057 0.251572327044025 0.188679245283019 0.0628930817610063 90.188679245283 2.83018867924528 1.38364779874214
100416 0.0211 8 0.232274104732986 4.00751408891672 1.18973074514715 1.12711333750783 0.0626174076393237 0.50093926111459 89.0419536631183 2.94301815904822 1.12711333750783
100417 0.02955 8 0.118695410401003 2.61980830670927 1.0223642172524 7.79552715654952 0.511182108626198 0.255591054313099 69.073482428115 18.2108626198083 0.511182108626198
100418 0.03315 8 0.128818987573099 2.7741935483871 2.70967741935484 4.70967741935484 1.61290322580645 0.774193548387097 69.6129032258064 17.4838709677419 0.32258064516129
100419 0.0229 8 0.226395570728291 3.53016688061618 0.770218228498074 0.641848523748395 0.128369704749679 0.320924261874198 87.2272143774069 7.18870346598203 0.192554557124519
100420 0.02885 8 0.113648582830568 4.40528634361233 1.38451856513531 1.38451856513531 1.13278791692889 0.629326620516048 79.6098174952801 11.0761485210824 0.377595972309629
100421 0.02035 8 0.186327651515152 2.35069885641677 1.08005082592122 1.90597204574333 0.381194409148666 1.77890724269377 89.6442185514612 2.73189326556544 0.127064803049555
100422 0.0196 8 0.46427741529304 1.75109443402126 1.81363352095059 0.500312695434647 0.875547217010632 0.813008130081301 91.0569105691057 2.62664165103189 0.562851782363977
100423 0.02065 6 0.142001488095238 13.0006565988181 0.459619172685489 0.0656598818122127 0 0 82.2718319107026 3.086014445174 1.11621799080762
100424 0.0353 8 0.0332267987788372 15.2558139534884 2.41860465116279 9.67441860465116 3.34883720930233 1.2093023255814 14.3255813953488 51.5348837209302 2.23255813953488
100425 0.0479 8 0.0285530447480873 2.28373702422145 4.91349480968858 12.9411764705882 4.63667820069204 8.65051903114187 19.3771626297578 46.4359861591696 0.761245674740484
100426 0.04475 8 0.0331995937469728 9.04558404558405 4.91452991452991 5.98290598290598 2.13675213675214 1.06837606837607 44.3732193732194 30.7692307692308 1.70940170940171
100427 0.05115 8 0.0371542054865424 7.76826859776168 10.0065832784727 14.9440421329822 1.97498354180382 3.09414088215932 34.4305464121132 24.7531270572745 3.02830809743252
100428 0.0387 8 0.0861098597582973 3.11671087533156 2.12201591511936 5.37135278514589 0.596816976127321 2.05570291777188 70.8885941644562 15.1193633952255 0.729442970822281
100429 0.037 8 0.0342958181225589 1.4626635873749 2.00153964588145 11.239414934565 4.77290223248653 3.84911470361817 35.8737490377213 40.3387220939184 0.46189376443418
100430 0.04415 8 0.0247932128178839 0.499168053244592 4.99168053244592 10.3993344425957 15.4742096505824 6.57237936772047 17.6372712146423 44.0099833610649 0.415973377703827
100431 0.0464 8 0.0722741362278429 0.91563113145847 2.87769784172662 17.2661870503597 4.64355788096795 5.42838456507521 7.06344015696534 60.104643557881 1.70045781556573
100432 0.06065 8 0.0255140006099254 0.713359273670558 5.25291828793774 16.8612191958495 9.98702983138781 8.30090791180285 14.6562905317769 42.6070038910506 1.621271076524
100433 0.0503 8 0.0414164733601774 3.08104487608841 4.15271265907569 4.01875418620228 16.4768921634293 5.15740120562626 37.7093101138647 28.1312793034159 1.27260549229739
100434 0.02355 8 0.0450286087992889 10.7427055702918 2.51989389920424 12.3342175066313 2.38726790450928 2.91777188328912 13.6604774535809 54.7745358090186 0.663129973474801
100435 0.05165 8 0.0417566038257317 1.45348837209302 4.06976744186047 12.9360465116279 2.32558139534884 5.95930232558139 18.8226744186047 53.9244186046512 0.508720930232558
100436 0.04245 8 0.0423802043399783 0.670241286863271 3.82037533512064 24.4638069705094 5.16085790884719 4.9597855227882 3.82037533512064 56.8364611260054 0.268096514745308
100437 0.0461 8 0.0290927353119517 1.17739403453689 5.65149136577708 20.5651491365777 6.35792778649922 4.3171114599686 6.5149136577708 54.8665620094191 0.549450549450549
100438 0.06055 8 0.0314218172905415 0.818553888130969 3.75170532060027 16.2346521145975 7.2987721691678 7.2987721691678 10.0272851296044 54.1609822646658 0.409276944065484
100439 0.07375 8 0.0217810059278112 1.04675505931612 7.32728541521284 12.8401953942777 6.76901605024424 11.3049546406141 15.2128401953943 44.6615491974878 0.837404047452896
100440 0.051 8 0.0325783394859174 1.12834978843441 5.85331452750353 15.0211565585331 3.66713681241185 10.7898448519041 15.5148095909732 47.179125528914 0.846262341325811
100441 0.04825 8 0.0396935055966959 2.56237356709373 4.58530006743088 13.6884693189481 1.61834120026972 5.05731625084289 36.8172623061362 34.6594740391099 1.01146325016858
100442 0.0537 8 0.0270137499117068 10.0780695528744 2.62597586941093 9.51029098651526 6.67139815471966 4.04542228530873 27.8211497515969 38.679914833215 0.56777856635912
100443 0.05515 8 0.0255171515167839 7.86749482401656 1.72532781228433 8.00552104899931 0.483091787439614 1.72532781228433 37.4741200828157 42.0289855072464 0.690131124913734
100444 0.0386 8 0.0273642689025678 7.77866880513232 2.64635124298316 6.89655172413793 0.160384923817161 1.12269446672013 20.850040096231 59.9839615076183 0.561347233360064
100445 0.0405 8 0.0460067961095922 5.62890896455872 1.18137595552467 2.98818624044475 0.347463516330785 1.52883947185546 69.4232105628909 18.6935371785962 0.208478109798471
100446 0.03375 8 0.10285031512605 2.64993026499303 1.39470013947001 6.20641562064156 0.209205020920502 1.04602510460251 71.8270571827057 16.3179916317992 0.348675034867504
100447 0.0479 8 0.0298015642638284 2.12927756653992 2.43346007604563 12.6235741444867 0.228136882129278 3.04182509505703 44.106463878327 34.5247148288973 0.91254752851711
100448 0.0352 8 0.0184107631498936 9.52380952380953 2.24089635854342 4.76190476190476 1.5406162464986 0.420168067226891 57.1428571428572 23.109243697479 1.26050420168067
100449 0.0396 8 0.021002742049617 1.8018018018018 3.15315315315315 19.5945945945946 1.35135135135135 1.01351351351351 48.7612612612613 23.7612612612613 0.563063063063063
100450 0.03255 8 0.0197311070261438 3.78457059679767 2.03784570596798 13.391557496361 0.145560407569141 1.01892285298399 48.3260553129549 30.7132459970888 0.582241630276565
100451 0.0223 8 0.2125119498557 1.82648401826484 0.782778864970646 2.41356816699282 0.130463144161774 0.521852576647097 84.6053489889106 9.32811480756686 0.391389432485323
100452 0.01545 8 0.9315625 3.9375 0.3125 0.4375 0.1875 0.375 92.1875 2.5 0.0625
100453 0.02255 5 0.245596657316503 9.41619585687382 0.251098556183302 5.83804143126177 0 0 68.9265536723164 15.5681104833647 0
100454 0.03035 8 0.129860335920119 6.8125 2.8125 8.625 1.0625 1.5 67.5625 11.125 0.5
100455 0.01835 7 0.239181985294118 4.81852315394243 0.876095118898623 0.125156445556946 2.3153942428035 0 89.2365456821026 2.5657071339174 0.0625782227784731
100456 0.03365 8 0.0408711133512545 2.58278145695364 1.52317880794702 7.81456953642384 1.65562913907285 1.19205298013245 44.9006622516556 39.6026490066225 0.728476821192053
100457 0.02615 8 0.0994821428571429 0.705128205128205 1.66666666666667 3.26923076923077 0.705128205128205 1.53846153846154 82.3076923076923 9.2948717948718 0.512820512820513
100458 0.0263 8 0.081369227994228 13.3888532991672 0.640614990390775 1.21716848174247 0.192184497117233 0.51249199231262 69.6348494554773 13.8372837924407 0.576553491351698
100459 0.02155 8 0.099167201307147 3.63520408163265 0.892857142857143 3.57142857142857 0.38265306122449 0.318877551020408 73.5331632653061 16.9005102040816 0.76530612244898
100460 0.0453 8 0.0443789314978463 0.956284153005465 2.59562841530055 13.7295081967213 2.52732240437158 2.86885245901639 24.3169398907104 52.1174863387978 0.887978142076503
100461 0.0192 8 0.136960851648352 1.57828282828283 0.568181818181818 1.70454545454545 0.189393939393939 0.820707070707071 89.1414141414141 5.74494949494949 0.252525252525253
100462 0.0094 7 0.9781875 0.81351689612015 0.500625782227785 0.125156445556946 0 0.250312891113892 97.3091364205257 0.876095118898623 0.125156445556946
100463 0.0228 8 0.876848514026823 1.4520202020202 0.757575757575758 2.20959595959596 0.315656565656566 0.568181818181818 87.5631313131313 7.00757575757576 0.126262626262626
100464 0.03175 8 0.0662029470062316 1.29163834126445 1.83548606390211 4.21481985044188 0.475866757307954 1.97144799456152 80.1495581237254 9.7212780421482 0.339904826648538
100465 0.0256 8 0.0913038194444444 0.916138125440451 0.211416490486258 4.79210711768851 0.140944326990839 0.493305144467935 81.4658210007047 11.9097956307259 0.0704721634954193
100466 0.0359 8 0.0529946631493506 2.87921348314607 0.912921348314607 4.14325842696629 0.351123595505618 0.842696629213483 68.8904494382023 21.5589887640449 0.421348314606742
100467 0.0295 8 0.0485818677529204 1.2970168612192 0.843060959792477 5.12321660181582 0.648508430609598 1.10246433203632 72.568093385214 18.0933852140078 0.324254215304799
100468 0.02335 8 0.0757427154843631 2.83742331288344 0.613496932515337 3.68098159509202 0.0766871165644172 0.230061349693252 81.8251533742331 10.5828220858896 0.153374233128834
100469 0.02205 7 0.111998209724503 3.18609703113686 0.144822592324403 2.89645184648805 0.217233888486604 0 84.7212165097755 8.54453294713975 0.289645184648805
100470 0.01985 7 0.0967527472527473 1.44451739986868 0.656598818122127 2.95469468154957 0 0.131319763624425 84.8325673013789 9.45502298095863 0.525279054497702
100471 0.0271 8 0.0844874338624339 14.4392209536602 3.89523169912693 1.94761584956347 3.49227669576897 3.89523169912693 60.7790463398254 11.3498992612492 0.201477501678979
100472 0.0347 8 0.0587233796296296 44.9266113592853 1.97830248883216 2.99936183790683 4.14805360561583 1.40395660497766 26.3560944479898 17.3580089342693 0.829610721123165
100473 0.0274 8 0.0793887536075036 64.2178594046865 0.633312222925903 1.70994300189994 0.253324889170361 0.0633312222925903 14.059531348955 18.1127295756808 0.949968334388854
100474 0.03225 8 0.0664699083751393 52.5271912987844 2.43122200895713 13.9475367882278 2.49520153550864 1.08765195137556 5.82213691618682 19.7056941778631 1.98336532309661
101383 0.0544 8 0.0444206471185893 10.7008760951189 4.75594493116396 3.44180225281602 3.44180225281602 8.26032540675845 51.8147684605757 16.5206508135169 1.06382978723404
101384 0.0544 8 0.0294566507151523 9.51776649746193 3.36294416243655 6.91624365482233 1.45939086294416 4.82233502538071 43.7182741116751 29.3781725888325 0.824873096446701
101385 0.0547 8 0.0407033111937346 5.51033187226049 4.13274890419537 3.81966186599875 3.19348778960551 6.70006261740764 52.9743268628679 22.7301189730745 0.939261114589856
101386 0.0498 8 0.0555263245423419 12.2333751568381 2.69761606022585 3.88958594730238 1.19196988707654 4.07779171894605 57.5909661229611 17.189460476788 1.12923462986198
101387 0.0468 8 0.0536773672511906 6.27774254914394 4.6290424857324 4.81927710843374 3.36081166772353 3.80469245402663 61.2555485098288 15.282181357007 0.570703868103995
101388 0.06945 8 0.02957734375 1.32325141776938 20.9199747952111 2.26843100189036 28.9224952741021 8.56962822936358 23.9445494643982 13.3585381222432 0.693131695022054
101389 0.05355 8 0.0457235875595118 3.59168241965974 12.1613106490233 2.52047889098929 23.2514177693762 5.79710144927536 40.4536862003781 11.4681789540013 0.756143667296786
101390 0.0459 8 0.0714689911874243 8.46883468834688 10.9078590785908 1.28726287262873 17.2764227642276 12.059620596206 43.4959349593496 6.09756097560976 0.40650406504065
101391 0.04145 8 0.106120765499036 10.7682619647355 7.68261964735516 2.6448362720403 5.41561712846348 3.84130982367758 59.5088161209068 7.24181360201511 2.89672544080605
101392 0.0473 8 0.0412782630359836 8.1555834378921 2.94855708908407 3.63864491844417 1.06649937264743 4.39146800501882 62.1706398996236 16.3739021329987 1.25470514429109
101393 0.04785 8 0.0758641353046595 3.44395742016281 3.25610519724483 4.94677520350657 1.56543519098309 5.57294927989981 62.6174076393237 18.1590482154039 0.438321853475266
101394 0.05105 8 0.0363790274640818 8.49176172370089 2.40811153358682 7.47782002534854 1.71102661596958 3.67553865652725 55.830164765526 19.3282636248416 1.07731305449937
101395 0.0468 8 0.0312907160547786 8.56598984771574 3.10913705583756 9.32741116751269 1.14213197969543 3.93401015228426 47.4619289340102 25.507614213198 0.951776649746193
101396 0.0488 8 0.0280404305394059 3.99129172714078 2.61248185776488 19.0856313497823 1.1611030478955 2.61248185776488 28.3018867924528 41.1465892597968 1.08853410740203
101397 0.06125 8 0.0206610508786848 2.66666666666667 6.03508771929825 22.6666666666667 1.47368421052632 6.10526315789474 17.8947368421053 41.8245614035088 1.33333333333333
101398 0.05475 8 0.0199026315287216 3.58187134502924 4.89766081871345 17.9824561403509 1.53508771929825 5.04385964912281 28.2894736842105 37.4269005847953 1.24269005847953
101399 0.0458 8 0.0549170353341566 3.51213282247765 4.40613026819923 4.46998722860792 1.14942528735632 3.00127713920817 64.7509578544061 16.2835249042146 2.42656449553001
101400 0.0372 8 0.0506521552521553 7.08878183069511 2.82174810736407 2.33998623537509 1.92704748795595 1.37646249139711 71.1631108052306 12.1816930488644 1.10116999311769
101401 0.03615 8 0.154971789321789 5.84126984126984 2.53968253968254 1.14285714285714 0.317460317460317 1.84126984126984 72.3809523809524 13.968253968254 1.96825396825397
101402 0.034 8 0.20813109984985 11.139896373057 0.129533678756477 0.38860103626943 0.194300518134715 0.453367875647668 82.059585492228 4.85751295336788 0.77720207253886
101403 0.0205 8 0.301901182151182 3.78787878787879 0.568181818181818 1.01010101010101 0.252525252525253 0.505050505050505 88.0050505050505 5.68181818181818 0.189393939393939
101404 0.028 8 0.250752096861472 5.10204081632653 0.884353741496599 0.54421768707483 1.42857142857143 0.54421768707483 77.3469387755102 13.4013605442177 0.748299319727891
101405 0.02335 8 0.129203182234432 1.13278791692889 2.39144115796098 2.07677784770296 0.440528634361234 1.51038388923851 82.7564505978603 9.06230333543109 0.629326620516048
101406 0.0513 8 0.0390900830428351 2.99089726918075 2.01560468140442 14.4993498049415 3.70611183355006 4.22626788036411 22.8868660598179 48.3745123537061 1.30039011703511
101407 0.0384 8 0.0477918515980587 3.99439383321654 2.87316047652418 11.1422564821303 2.17238962859145 5.46601261387526 33.6370007007708 39.9439383321654 0.770847932725999
101408 0.03415 8 0.0589120953286554 8.87533875338753 2.50677506775068 1.82926829268293 3.65853658536585 4.20054200542005 58.4688346883469 20.3252032520325 0.13550135501355
101409 0.04995 8 0.0339347652168234 0.970149253731343 7.01492537313433 3.80597014925373 15.8208955223881 16.1194029850746 41.865671641791 13.955223880597 0.447761194029851
101410 0.0605 8 0.0216594896391408 3.69833212472806 6.67150108774474 14.2857142857143 2.32052211747643 7.54169688179841 32.0522117476432 32.2697606961566 1.16026105873822
101411 0.05535 8 0.0229664008998248 2.42468772961058 2.42468772961058 13.8868479059515 4.92285084496694 7.64144011756062 34.6803820720059 33.5047759000735 0.514327700220426
101412 0.04625 8 0.0225343791036175 1.49532710280374 10.4672897196262 19.0654205607477 6.44859813084112 8.5981308411215 9.7196261682243 43.8317757009346 0.373831775700935
101415 0.0244 7 0.18440362394958 3.39095744680851 1.39627659574468 7.51329787234043 0.332446808510638 0 69.4813829787234 17.3537234042553 0.531914893617021
101416 0.02245 8 0.906468507595346 3.5 0.625 0.5625 2.5625 0.1875 89.125 3.3125 0.125
101417 0.0246 8 0.183243557368557 4.08805031446541 0.50314465408805 1.82389937106918 0.125786163522013 0.377358490566038 85.9119496855346 6.79245283018868 0.377358490566038
101418 0.03095 8 0.0903532127594628 4.29128738621587 1.62548764629389 3.05591677503251 0.455136540962289 0.845253576072822 76.7230169050715 12.4837451235371 0.520156046814044
101419 0.0248 8 0.129051920667052 1.77552314521243 1.64870006341154 1.26823081800888 1.52187698161065 2.5998731769182 84.717818642993 6.34115409004439 0.126823081800888
101420 0.0462 8 0.0377619498362685 1.61603102779573 3.42598577892696 10.3425985778927 4.3956043956044 4.97737556561086 48.5455720749838 26.2443438914027 0.452488687782805
101421 0.0475 8 0.0787066858572893 0.699745547073791 3.56234096692112 14.6310432569975 3.68956743002544 5.34351145038168 15.4580152671756 56.0432569974555 0.572519083969466
101422 0.04635 8 0.0282209051161257 3.18091451292246 3.64479787939032 13.585155732273 0.795228628230616 1.39165009940358 47.6474486414844 28.363154406892 1.39165009940358
101423 0.01735 6 0.0910843253968254 7.97101449275362 0.797101449275362 2.02898550724638 0 0 82.3188405797101 6.30434782608696 0.579710144927536
101424 0.03775 8 0.0157716311618928 7.08661417322835 4.59317585301837 21.5223097112861 1.44356955380577 2.36220472440945 20.4724409448819 41.3385826771654 1.18110236220472
101425 0.0455 8 0.0401192954315104 1.21049092131809 3.4969737726967 15.1983860121049 5.44720914593141 6.6577000672495 8.54068594485541 59.0450571620713 0.403496973772697
101426 0.06185 8 0.0210060668797471 3.36700336700337 8.88888888888889 15.0841750841751 4.71380471380471 7.003367003367 13.7373737373737 41.2794612794613 5.92592592592593
101427 0.0471 8 0.0252990678687964 4.33504775900073 7.12711241734019 8.52314474650992 2.20426157237326 5.29022777369581 49.0815576781778 22.0426157237325 1.39603232916973
101428 0.0304 8 0.0406992181668906 18.9316575019639 0.549882168106834 0.549882168106834 0.0785545954438335 0.628436763550668 73.8413197172035 4.71327572663001 0.706991358994501
101429 0.03495 8 0.0528937374686297 2.3898431665422 2.83793876026886 6.27333831217326 1.26960418222554 1.7176997759522 60.5675877520538 24.2718446601942 0.672143390589993
101430 0.03515 8 0.0396353375361528 0.740740740740741 3.62962962962963 13.2592592592593 11.037037037037 6 3.33333333333333 61.5555555555556 0.444444444444444
101431 0.05405 8 0.0344115590489069 1.05750165234633 4.56047587574356 18.7706543291474 1.71844018506279 4.16391275611368 13.7475214805023 53.8003965631196 2.18109715796431
101432 0.0508 8 0.0324293497450793 3.90678546949966 3.35846470185058 19.1226867717615 1.23372172721042 3.90678546949966 12.9540781357094 52.5017135023989 3.01576422206991
101433 0.0356 8 0.0538167200892611 1.47186147186147 2.77056277056277 16.6233766233766 1.73160173160173 2.94372294372294 12.4675324675325 61.1255411255411 0.865800865800866
101434 0.03915 8 0.0421290748828661 2.86436394271272 2.61162594776748 8.424599831508 2.5273799494524 1.51642796967144 51.1373209772536 30.6655433866891 0.25273799494524
101435 0.03405 8 0.0465305308726361 1.35520684736091 2.9243937232525 2.9243937232525 0.0713266761768902 2.28245363766049 67.6176890156919 22.2539229671897 0.570613409415121
101436 0.047 8 0.0343843571911523 2.6241134751773 3.04964539007092 18.0141843971631 2.76595744680851 6.73758865248227 11.4893617021277 54.7517730496454 0.567375886524823
101437 0.03645 8 0.0532999926568615 1.45748987854251 5.4251012145749 17.7327935222672 3.48178137651822 5.4251012145749 3.88663967611336 62.5101214574899 0.0809716599190283
101438 0.04265 8 0.0289735135507194 2.92611558156547 3.36503291880029 19.6049743964887 5.26700804681785 3.87710314557425 8.92465252377469 55.4498902706657 0.585223116313094
101439 0.0634 8 0.0229260217793258 1.44596651445966 7.22983257229833 14.6118721461187 7.07762557077625 16.7427701674277 11.7199391171994 40.4870624048706 0.684931506849315
101440 0.05995 8 0.0287258638211382 4.20811017597552 3.82555470543229 9.0283091048202 1.30068859984698 4.82019892884468 45.0650344299923 30.8339709257842 0.918133129303749
101441 0.0391 8 0.0682926221804511 3.39773484343771 1.79880079946702 12.7914723517655 4.06395736175883 1.33244503664224 22.3184543637575 53.4976682211859 0.799467021985343
101442 0.0407 8 0.0660310546505992 1.20240480961924 3.2064128256513 20.1736806947228 5.07682030728123 4.0748162992652 5.3440213760855 60.6546426185705 0.267201068804275
101443 0.04665 8 0.0303763804041353 2.91595197255575 1.20068610634648 12.3499142367067 11.2349914236707 2.22984562607204 24.6140651801029 44.1680960548885 1.28644939965695
101444 0.03025 8 0.0449016536139825 1.83688464364438 1.61645848640705 5.95150624540779 0.440852314474651 0.734753857457752 72.5202057310801 16.3115356355621 0.587803085966201
101445 0.0377 8 0.0728820684523809 2.94328786791098 1.50753768844221 7.46590093323762 0.0717875089734386 0.789662598707825 69.9210337401292 17.013639626705 0.287150035893754
101446 0.0324 8 0.0709507746126937 3.06871247498332 0.333555703802535 5.27018012008005 0.333555703802535 0.800533689126084 75.6504336224149 14.0093395597065 0.533689126084056
101447 0.01315 8 0.238114583333333 0.759013282732448 0.253004427577483 2.02403542061986 0.189753320683112 0.253004427577483 90.0695762175838 6.19860847564832 0.253004427577483
101448 0.0401 8 0.0416278777135854 4.38311688311688 2.92207792207792 6.08766233766234 0.974025974025974 1.54220779220779 65.6655844155844 17.1266233766234 1.2987012987013
101449 0.02305 8 0.0969775641025641 1.89418680600914 1.76355323318093 1.37165251469628 0.326583932070542 2.3514043109079 86.9366427171783 5.16002612671457 0.195950359242325
101450 0.03115 8 0.0404877926349966 5.24017467248908 1.57205240174673 10.6550218340611 0.436681222707424 1.1353711790393 55.8078602620087 24.6288209606987 0.524017467248908
101451 0.01775 8 0.184982295482295 0.894568690095847 0.511182108626198 2.23642172523962 0.319488817891374 0.255591054313099 89.0095846645367 6.5814696485623 0.191693290734824
101452 0.0074 3 0.988333333333333 0.375 0 0 0 0 98.5625 1.0625 0
101453 0.01045 5 0.469330357142857 2.65654648956357 0.0632511068943706 0.126502213788741 0 0 92.5363693864643 4.61733080328906 0
101454 0.0194 8 0.159817640692641 1.21250797702616 1.914486279515 2.61646458200383 0.510529674537333 2.99936183790683 87.0453095086152 3.57370772176133 0.127632418634333
101455 0.01675 8 0.230011292016807 2.46835443037975 0.69620253164557 1.39240506329114 0.0632911392405063 0.69620253164557 88.8607594936709 5.25316455696202 0.569620253164557
101456 0.0294 8 0.0853257575757576 3.59848484848485 0.694444444444445 3.72474747474747 0.315656565656566 0.631313131313131 70.4545454545455 20.2020202020202 0.378787878787879
101457 0.0358 8 0.052875448424984 15.2777777777778 1.52116402116402 1.98412698412698 0.0661375661375661 1.32275132275132 62.8306878306878 16.468253968254 0.529100529100529
101458 0.02655 8 0.126172356442577 3.6745406824147 2.16535433070866 0.853018372703412 1.0498687664042 2.36220472440945 79.3963254593176 10.1049868766404 0.393700787401575
101459 0.01805 8 0.154602564102564 1.03425985778927 0.387847446670976 0.840336134453782 0.258564964447317 0.387847446670976 89.7220426632191 7.23981900452489 0.129282482223659
101460 0.0473 8 0.0310204390516891 3.54166666666667 4.65277777777778 13.125 5 3.54166666666667 20.0694444444444 49.2361111111111 0.833333333333333
101461 0.0358 8 0.0815162930375912 1.09114249037227 1.73299101412067 4.94223363286264 1.79717586649551 5.45571245186136 58.0872913992298 26.3799743260591 0.513478818998716
101462 0.01275 6 0.948704044117647 3.40050377833753 0.0629722921914358 0.125944584382872 0 0.125944584382872 94.9622166246851 1.32241813602015 0
101463 0.01925 8 0.898178143037518 0.505369551484523 0.82122552116235 1.76879343019583 0.0631711939355654 0.505369551484523 89.8926089703095 6.19077700568541 0.252684775742262
